A_STUDY,A_WAVE,A_YEAR,B_COUNTRY,B_COUNTRY_ALPHA,S025,W_WEIGHT,S018,H_URBRURAL,H_SETTLEMENT,G_TOWNSIZE,G_TOWNSIZE2,I_PSU,E_RESPINT,E1_LITERACY,F_INTPRIVACY,Q260,Q261,Q262,X003R,X003R2,Q263,Q264,Q265,Q269,Q270,Q271,Q273,Q274,Q275,Q275R,Q279,Q281,Q284,Q285,Q286,Q287P,Q288,Q288R,Q289,Q290,Q240,Q241,Q199P,Q209P,Q216P,Q57P,Q58P,Q59P,Q60P,Q61P,Q62P,Q63P,Q64P,Q65P,Q66P,Q67P,Q68P,Q69P,Q70P,Q71P,Q72P,Q73P,Q74P,Q75P,Q76P,Q77P,Q78P,Q79P,Q80P,Q81P,Q82P,Q83P,Q84P,Q85P,Q86P,Q87P,Q88P,Q89P,Q292A,Q292B,Q292C,Q292D,Q292E,Q292F,Q292G,Q292H,Q292I,Q292K,Q292O,Q292A_REVERSE_FLAG,Q292B_REVERSE_FLAG,Q292I_REVERSE_FLAG
2,7,2021,51,ARM,512021,0.80443203,0.8176615,1,2,4,2,73602,1,1,2,2,1985,36,3,2,1,1,1,1,5,3,1,3,4,2,5,4,,,2,4,1,1,3,51001,10,10,2,1,1,1,4,3,3,2,2,2,3,2,1,2,2,2,2,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,2.1330473,0.8176615,2,5,3,2,22927,2,2,2,1,1981,39,3,2,1,1,1,1,4,1,1,2,2,1,1,4,2,1,1,5,5,2,3,51001,5,10,3,1,1,1,4,3,3,3,2,2,4,4,1,1,1,3,3,1,2,2,3,3,1,4,1,3,1,1,3,3,1,4,1,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.4076281,0.8176615,2,5,3,2,22927,2,1,2,1,1964,56,5,3,2,2,2,1,5,1,1,1,5,3,1,7,2,1,2,2,3,1,3,51001,3,8,1,1,1,1,3,2,3,1,3,3,2,3,3,1,1,3,2,1,2,1,2,2,1,3,1,3,,2,1,3,2,2,3,,4,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.83940125,0.8176615,2,5,3,2,22927,2,1,1,1,1949,72,6,3,1,1,1,1,2,1,1,3,3,2,1,6,2,2,1,2,3,1,3,51001,1,10,2,1,1,1,4,2,4,2,1,1,2,4,2,2,1,3,3,1,1,1,3,3,1,3,1,3,3,3,1,1,,3,1,,2,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.71972513,0.8176615,1,2,5,3,32610,1,1,1,2,1965,55,5,3,1,2,1,1,2,3,2,2,3,2,5,7,,,3,2,5,2,3,51001,2,3,2,1,1,1,4,2,2,2,2,2,3,3,2,3,,2,2,3,2,2,2,,,,2,,3,3,2,2,3,,,,,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.67882365,0.8176615,1,2,7,4,53150,1,1,1,2,1960,60,5,3,2,2,2,1,3,1,1,1,7,3,5,1,,,,2,5,2,3,51001,,7,3,1,1,1,4,3,3,2,1,1,4,3,2,2,2,2,2,2,2,2,,2,2,,2,,,,,,2,,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.91314709,0.8176615,1,1,8,5,10254,1,1,1,2,2000,20,1,1,2,2,2,1,5,2,6,0,6,3,6,0,,,1,4,7,2,3,51001,7,3,2,1,1,1,4,3,3,1,3,3,3,2,2,1,1,3,1,1,1,1,1,3,1,1,3,3,3,1,1,1,2,2,3,2,3,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.71972513,0.8176615,1,4,3,2,51825,2,2,2,2,1962,59,5,3,1,1,1,1,3,1,1,3,3,2,5,10,,,2,3,1,1,3,51001,,1,3,2,2,1,4,4,4,3,1,1,4,4,2,4,,2,2,4,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.67882365,0.8176615,1,4,3,2,51825,2,2,1,2,1935,86,6,3,1,1,1,1,1,1,6,0,5,3,4,7,,,2,3,5,2,3,51001,,10,4,1,3,1,4,3,4,1,1,1,4,4,2,2,,1,1,3,2,1,1,4,2,,,,,,3,3,,,,,,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.67882365,0.8176615,1,2,7,4,52332,1,1,2,2,1942,78,6,3,1,1,1,1,2,1,1,2,6,3,1,1,1,1,1,4,5,2,3,51001,5,10,4,1,1,1,4,3,3,3,3,3,4,3,2,3,4,2,2,1,3,1,3,2,2,,2,3,1,3,2,1,3,2,,3,3,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.4131469,0.8176615,1,1,8,5,10649,2,1,1,1,1991,30,2,2,1,1,1,1,1,1,5,0,7,3,1,1,2,1,4,4,5,2,3,51001,5,7,2,3,1,1,4,3,4,1,3,3,3,3,2,2,,2,2,2,1,2,2,3,2,3,4,4,4,3,3,2,2,2,1,2,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.0868664,0.8176615,1,1,8,5,10910,1,1,1,2,1990,31,2,2,1,1,1,1,3,1,1,1,6,3,2,4,2,2,2,2,1,1,3,51001,,5,2,2,1,1,4,3,3,2,3,3,2,2,2,2,2,3,3,2,2,2,3,4,2,2,2,2,3,4,4,4,2,3,4,4,4,4,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.98339206,0.8176615,1,4,4,2,91502,1,2,2,1,1950,71,6,3,1,1,1,1,6,1,1,4,5,3,4,6,,,2,3,3,1,3,51001,10,10,3,1,1,1,4,4,3,3,1,1,4,4,1,2,1,,,3,2,1,1,2,2,2,2,,,4,4,2,1,2,1,,3,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.81540996,0.8176615,2,5,2,1,21936,1,1,1,2,1951,70,6,3,1,1,1,1,2,3,1,2,5,3,1,1,1,2,2,3,3,1,9,51001,10,1,3,1,1,1,4,4,1,1,2,1,1,2,1,1,3,3,3,1,1,,1,2,1,1,,2,1,3,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.83940125,0.8176615,2,5,3,2,42236,1,1,1,1,1947,73,6,3,1,1,1,1,2,1,1,3,3,2,4,7,,,2,2,5,2,3,51001,,,1,1,1,1,4,3,4,1,1,1,3,2,1,1,1,1,1,3,1,3,1,4,1,1,1,1,1,1,1,2,,1,1,1,3,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.0868664,0.8176615,1,1,8,5,10514,2,1,2,2,1989,32,2,2,1,1,1,1,4,1,1,2,3,2,2,5,2,2,4,3,1,1,3,51001,,10,2,1,2,1,4,1,1,1,1,1,3,3,2,1,,1,1,1,1,1,1,3,1,3,1,3,3,4,,3,2,1,,2,4,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,2.2321618,0.8176615,1,1,8,5,10709,2,2,2,1,1997,23,1,1,1,2,1,1,5,2,6,0,3,2,7,4,,,4,1,4,2,3,51001,1,7,1,2,1,2,2,1,4,1,4,2,4,2,1,3,4,2,3,4,1,2,4,3,2,4,2,2,4,2,4,2,2,4,2,1,2,4,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.98050439,0.8176615,2,5,1,1,63528,1,1,1,2,2000,21,1,1,1,1,1,1,3,2,1,2,4,2,5,1,,,1,5,1,1,3,51001,1,8,1,1,,1,4,3,3,2,2,2,4,4,2,2,2,4,4,2,,1,,4,4,,4,2,2,3,,,,1,,4,4,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.4965501,0.8176615,1,1,8,5,10119,1,1,2,1,1978,43,3,2,1,1,1,1,6,2,1,2,3,2,2,6,2,1,1,2,4,2,3,51001,5,5,3,3,3,1,4,3,3,2,2,2,3,4,3,3,3,2,2,1,2,1,3,3,3,3,3,3,3,3,1,1,3,3,1,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.91314709,0.8176615,1,1,8,5,10402,1,1,1,2,2002,18,1,1,1,1,2,1,2,2,6,0,5,3,6,1,,,1,2,7,2,0,51001,1,8,3,2,3,1,3,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,3,1,4,4,4,2,2,3,2,4,2,4,4,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.91314709,0.8176615,1,1,8,5,10929,2,1,1,2,1992,29,2,1,1,1,1,1,3,2,6,0,7,3,1,1,1,2,4,3,5,2,3,51001,5,2,4,2,3,1,4,3,3,2,3,3,3,1,1,1,1,1,1,1,2,3,3,3,1,3,3,3,,3,1,1,1,3,1,3,1,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.71972513,0.8176615,1,4,5,3,73403,2,1,1,2,1968,52,4,3,1,1,1,1,2,1,1,3,7,3,1,3,1,2,1,4,5,2,0,51001,5,10,2,2,1,1,4,2,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,2.1330473,0.8176615,2,5,2,1,63410,2,1,2,1,1989,32,2,2,1,1,1,1,6,2,1,2,2,1,3,9,2,2,3,3,5,2,3,51001,5,10,2,2,1,1,4,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.83940125,0.8176615,2,5,2,1,63410,2,1,1,1,1959,62,5,3,1,1,1,1,2,1,1,3,3,2,1,8,1,1,2,2,5,2,3,51001,5,10,2,1,1,1,4,3,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,2.4894722,0.8176615,2,5,3,2,42514,2,1,2,1,1993,27,2,1,1,1,1,1,9,3,1,1,2,1,3,10,2,2,3,4,9,3,3,51001,,5,3,1,1,1,4,3,2,1,1,1,4,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.58788371,0.8176615,2,5,1,1,22714,2,1,1,2,1974,47,4,2,1,1,1,1,4,3,2,2,3,2,5,0,,,2,3,1,1,3,51001,10,10,1,3,1,1,4,3,4,1,1,1,3,1,1,1,,1,1,1,1,1,1,2,1,1,3,,3,,,,,,,,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.0868664,0.8176615,1,1,8,5,10302,1,1,1,2,1983,38,3,2,1,1,1,1,4,3,1,2,6,3,2,1,,2,1,4,7,2,3,51001,,10,4,2,2,1,4,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.74017882,0.8176615,1,2,7,4,52332,1,1,1,2,1979,42,3,2,1,1,1,1,3,1,1,2,5,3,2,1,1,2,3,4,1,1,3,51001,10,10,4,2,2,1,4,1,3,1,3,3,1,3,1,1,1,3,1,4,3,3,2,2,2,1,3,3,,3,1,1,2,,1,,,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.91314709,0.8176615,1,1,8,5,10910,1,1,2,2,2000,20,1,1,1,1,1,1,3,1,6,0,3,2,1,1,2,2,2,2,5,2,3,51001,5,5,3,3,2,1,3,3,2,2,2,3,2,1,1,1,1,2,2,1,1,1,1,3,1,3,3,3,3,3,2,2,2,2,1,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,2.2321618,0.8176615,1,1,8,5,10419,1,1,1,1,1992,29,2,1,1,1,1,1,3,2,6,0,5,3,1,6,2,2,4,2,3,1,0,51001,4,7,1,2,2,1,4,3,3,2,3,3,1,4,3,1,2,2,2,2,2,2,3,3,3,2,3,3,3,3,2,2,3,3,1,1,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.0274463,0.8176615,1,1,8,5,10808,2,1,2,2,1972,48,4,2,1,1,1,1,2,2,6,0,6,3,1,1,2,2,1,4,5,2,3,51001,5,10,3,1,1,1,4,3,3,1,1,2,4,2,1,2,1,1,1,2,1,2,2,1,3,2,2,3,3,3,1,2,,1,1,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.83940125,0.8176615,2,5,1,1,42939,2,1,2,1,1957,63,5,3,1,1,1,1,6,1,1,2,3,2,3,8,2,2,4,3,5,2,3,51001,,1,2,1,1,2,4,4,4,3,2,3,4,4,2,2,2,3,3,3,1,3,1,2,3,3,3,,,,3,2,,,2,,1,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,2.4894722,0.8176615,2,5,1,1,51747,1,1,1,1,1998,22,1,1,1,1,1,1,4,2,6,0,3,2,1,5,1,1,2,3,7,2,3,51001,5,10,2,1,1,1,4,3,3,1,1,1,4,4,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,3,3,3,2,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.78766996,0.8176615,2,5,1,1,51747,1,1,1,2,1985,35,3,2,1,1,1,1,6,3,1,2,3,2,5,0,,,4,2,5,2,3,51001,,6,2,1,1,1,4,4,4,2,1,,4,3,1,2,1,3,2,3,1,,2,2,1,3,3,,,1,1,3,2,2,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.81540996,0.8176615,2,5,1,1,51747,1,1,1,2,1953,67,6,3,1,1,1,1,1,1,5,2,3,2,4,7,,,2,3,5,2,3,51001,,10,4,1,1,1,4,4,4,1,1,1,4,2,1,1,1,1,1,4,3,2,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.67882365,0.8176615,1,2,7,4,53147,1,1,2,2,1960,61,5,3,1,1,1,1,3,1,5,2,2,1,5,8,,,1,4,5,2,3,51001,,8,4,2,1,1,4,3,1,2,1,1,4,4,2,3,,4,4,3,2,1,3,,2,,3,,,,,,,,2,,1,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.0868664,0.8176615,1,1,8,5,10230,1,1,2,2,1988,32,2,2,1,1,1,1,3,3,1,0,3,2,7,4,,,4,3,4,2,3,51001,,1,3,2,1,1,4,4,4,1,2,2,4,4,2,1,2,3,3,2,2,2,3,3,2,2,3,2,3,3,4,4,,3,4,3,4,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.70196778,0.8176615,2,5,1,1,41763,2,2,2,2,1968,52,4,3,1,1,2,1,4,1,1,4,4,2,4,3,,,4,3,5,2,3,51001,,,3,,1,1,4,3,4,1,1,1,4,3,1,2,,4,1,3,2,1,3,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.81540996,0.8176615,2,5,1,1,41763,1,1,2,2,1957,63,5,3,1,1,1,1,3,1,5,3,5,3,4,6,,,3,4,5,2,3,51001,,1,3,,1,1,4,3,3,2,1,1,4,2,1,1,1,2,1,4,2,4,2,3,2,3,3,2,2,2,1,1,1,2,1,1,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.78766996,0.8176615,2,5,1,1,41763,2,2,1,2,1983,38,3,2,1,1,1,1,3,1,1,2,3,2,5,0,,,2,3,5,2,3,51001,,10,1,1,1,1,4,4,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,2,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.78766996,0.8176615,2,5,1,1,41763,2,2,2,2,1982,39,3,2,1,1,1,1,6,3,1,3,3,2,5,0,,,3,4,10,3,3,51001,10,10,3,2,3,1,4,4,4,1,1,2,2,2,1,1,,2,1,4,4,4,2,2,2,2,4,2,2,3,,1,,1,1,3,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.4076281,0.8176615,2,5,1,1,81243,2,1,2,1,1965,56,5,3,1,1,1,1,4,1,1,4,5,3,1,6,2,1,2,2,4,2,3,51001,,10,3,2,1,1,4,3,3,1,3,3,1,3,1,2,1,1,1,3,1,1,2,3,3,3,3,3,,2,1,1,,3,2,1,2,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.70196778,0.8176615,2,5,1,1,81243,2,1,1,2,1967,53,4,3,1,1,1,1,5,1,5,3,3,2,1,8,2,1,2,3,5,2,3,51001,,5,3,1,2,1,4,4,3,2,1,3,4,3,2,1,3,4,2,3,2,1,3,3,1,3,1,3,1,2,1,3,,,,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.78766996,0.8176615,2,5,1,1,81243,2,1,2,2,1984,36,3,2,1,1,1,1,6,3,1,3,3,2,1,9,2,2,2,2,1,1,3,51001,,8,2,2,1,1,4,3,3,1,,2,2,4,3,3,2,3,1,1,1,1,3,3,1,3,1,3,,3,2,2,3,,2,2,3,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,2.0082297,0.8176615,1,2,5,3,91613,1,1,1,1,1981,39,3,2,1,1,1,1,4,1,1,2,3,2,1,3,2,1,2,4,4,2,0,51001,10,10,3,2,1,1,4,3,4,3,1,1,4,2,1,1,,3,3,3,1,3,3,3,3,3,3,2,2,1,3,3,3,3,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,2.0082297,0.8176615,1,2,5,3,91613,1,2,2,1,1988,32,2,2,1,1,1,1,2,2,6,0,2,1,1,6,2,2,,4,5,2,3,51001,7,7,3,,3,1,4,3,4,3,1,1,3,2,2,2,1,1,2,3,,,2,,2,2,4,2,4,4,2,2,,,,1,,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.67882365,0.8176615,1,2,5,3,21923,2,2,1,2,1956,64,5,3,1,1,1,1,2,3,1,5,5,3,4,,,,2,3,5,2,0,51001,8,10,4,1,1,1,4,2,3,2,1,3,3,1,1,2,1,4,1,4,2,3,1,2,2,1,2,1,3,4,4,4,3,1,4,3,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.6094166,0.8176615,1,1,8,5,10747,2,1,1,2,1957,64,5,3,1,2,2,1,1,1,5,1,5,3,2,7,2,1,3,3,1,1,3,51001,10,10,2,1,1,1,4,3,3,3,2,1,4,4,3,3,2,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.67882365,0.8176615,1,2,7,4,53230,2,1,1,2,1949,71,6,3,1,1,1,1,1,1,5,1,2,1,4,6,,,2,4,5,2,9,51001,,9,2,1,1,1,4,4,3,2,1,3,4,4,2,2,,3,2,3,2,2,,,3,,2,,,1,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.98050439,0.8176615,2,5,1,1,81243,1,1,2,2,2001,19,1,1,1,1,1,1,9,2,6,0,3,2,6,1,,,1,3,7,2,3,51001,3,3,1,1,1,1,4,2,2,1,2,2,4,3,1,2,,2,1,2,2,1,2,3,2,,3,2,2,3,,3,2,2,3,2,3,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.3590165,0.8176615,2,5,1,1,81243,3,2,2,1,1977,43,3,2,1,1,1,1,4,1,1,2,2,1,7,8,,,2,1,2,1,3,51001,,10,3,1,1,2,4,4,4,2,2,2,4,4,2,3,,2,2,4,2,4,2,3,2,3,3,,,3,3,3,,,,3,2,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.67882365,0.8176615,1,2,7,4,53241,1,1,1,2,1953,67,6,3,1,1,1,1,3,1,1,2,5,3,4,1,,,3,4,5,2,3,51001,10,10,4,1,3,1,4,3,3,2,1,,4,4,2,3,2,2,,4,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.91314709,0.8176615,1,1,8,5,10808,1,1,2,2,1996,24,1,1,1,1,1,1,3,1,1,1,6,3,2,1,2,2,2,3,4,2,3,51001,1,10,2,3,2,1,4,3,4,1,3,3,1,2,1,1,1,4,1,2,1,1,1,1,1,4,4,4,,4,1,4,1,,1,1,4,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.98050439,0.8176615,2,5,1,1,81243,1,1,1,2,1992,28,2,1,1,1,1,2,4,1,2,2,3,2,7,0,,,4,2,3,1,3,51001,,5,1,1,1,1,4,3,3,1,1,2,4,3,1,1,3,3,3,2,1,1,3,3,1,3,3,3,3,3,3,3,,,1,3,3,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.58788371,0.8176615,2,5,1,1,81243,1,2,1,2,1976,45,4,2,1,1,1,1,6,1,1,5,3,2,1,9,2,2,2,2,1,1,3,51001,,5,3,1,1,1,4,2,3,2,1,3,2,4,1,1,2,3,1,4,1,1,3,1,2,1,1,1,1,1,1,1,,3,1,3,3,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.70196778,0.8176615,2,5,1,1,81243,3,2,2,2,1970,51,4,3,1,1,1,1,3,1,1,5,3,2,1,9,2,2,2,3,5,2,9,51001,,10,2,1,1,1,4,1,3,1,1,1,1,3,1,1,1,3,3,4,,3,3,3,3,1,3,1,,3,3,,,,3,2,1,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.3590165,0.8176615,2,5,1,1,81529,1,1,2,1,1980,41,3,2,1,1,1,1,6,2,1,2,3,2,1,8,2,1,4,2,1,1,3,51001,1,10,4,3,1,1,4,1,2,1,1,1,3,3,3,3,2,2,1,1,1,1,1,2,1,,1,1,1,1,1,1,1,3,1,1,2,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.8915126,0.8176615,1,2,5,3,91613,1,1,1,1,1980,40,3,2,1,1,1,1,6,2,1,2,6,3,3,1,1,1,2,3,1,1,3,51001,10,10,1,2,1,1,4,3,4,3,3,3,4,4,1,2,2,2,2,2,1,2,3,4,3,3,3,3,1,3,3,3,,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.58788371,0.8176615,2,5,2,1,81629,1,1,2,2,1975,46,4,2,1,1,1,1,4,1,3,2,7,3,1,1,1,1,3,4,8,3,3,51001,5,5,3,2,1,1,4,3,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.58788371,0.8176615,2,5,2,1,81629,2,1,2,2,1978,42,3,2,1,1,1,1,4,1,1,2,7,3,1,1,1,2,2,3,7,2,3,51001,8,8,3,3,1,1,4,1,3,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,3,3,3,3,3,3,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.70196778,0.8176615,2,5,3,2,81332,2,1,1,2,1968,52,4,3,1,2,1,1,4,1,1,3,5,3,1,1,1,2,1,3,5,2,3,51001,,10,1,1,1,1,4,3,2,2,1,1,2,2,2,2,3,3,3,2,1,2,3,4,3,4,3,,,3,2,3,2,3,3,3,3,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.81540996,0.8176615,2,5,3,2,81332,1,1,2,2,1957,63,5,3,1,1,1,1,8,1,1,4,3,2,7,6,,,4,2,3,1,3,51001,,8,3,2,1,1,4,2,4,1,1,1,4,4,2,2,3,3,2,4,2,2,4,3,3,3,2,3,,3,,3,2,2,2,,3,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.81540996,0.8176615,2,5,1,1,81529,1,1,2,2,1942,79,6,3,2,2,2,1,5,,5,3,3,2,4,,,,1,4,8,3,3,51001,,10,3,2,2,1,4,3,2,2,4,2,4,4,2,2,1,2,2,3,1,2,2,3,2,1,2,2,1,2,3,2,2,2,2,2,2,,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.81540996,0.8176615,2,5,1,1,81529,2,1,2,2,1959,62,5,3,1,2,2,1,5,1,1,4,3,2,1,1,1,2,3,4,10,3,3,51001,10,1,3,1,3,1,4,3,1,2,1,1,2,2,1,1,1,2,3,2,1,2,1,2,2,1,2,2,,,2,2,2,2,,2,2,1,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.58788371,0.8176615,2,5,1,1,81529,2,1,2,2,1980,41,3,2,1,1,1,1,6,3,1,3,5,3,5,0,,,4,4,6,2,3,51001,,5,3,1,1,1,4,3,4,1,3,3,3,2,1,1,1,3,1,2,1,1,3,2,2,2,2,2,3,2,1,1,,1,1,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.80443203,0.8176615,1,2,4,2,73602,1,1,2,2,1983,37,3,2,1,1,1,1,4,3,1,1,4,2,5,0,,,2,4,1,1,3,51001,10,10,3,1,1,1,4,3,2,1,1,1,4,2,2,2,2,3,4,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.67882365,0.8176615,1,2,4,2,73602,1,1,2,2,1953,68,6,3,1,1,1,1,1,1,5,2,4,2,3,6,2,2,4,2,1,1,3,51001,10,10,3,1,1,1,4,3,2,2,1,2,3,3,4,4,3,2,2,1,1,2,2,3,2,2,4,2,4,3,3,3,2,2,3,4,2,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.0274463,0.8176615,1,1,8,5,10759,3,1,2,2,1980,40,3,2,2,2,2,1,5,1,1,3,6,3,5,6,,,3,4,5,2,3,51001,5,5,3,2,1,1,4,3,3,1,1,1,2,4,1,1,,2,1,2,1,1,3,,3,3,3,3,3,3,3,3,2,1,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.91726536,0.8176615,1,1,8,5,10759,2,1,2,2,1969,52,4,3,2,2,2,1,4,1,1,2,2,1,5,6,,,3,2,5,2,3,51001,5,8,3,2,1,1,4,3,4,3,1,2,2,2,2,2,2,2,2,,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.91726536,0.8176615,1,1,8,5,10759,3,2,2,2,1968,52,4,3,1,1,1,1,4,1,1,3,2,1,7,6,,,2,2,1,1,3,51001,7,7,1,2,1,1,4,2,3,1,1,1,4,2,2,1,2,1,1,2,1,1,3,,2,4,4,2,4,4,2,3,2,1,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,0.6094166,0.8176615,1,1,8,5,10723,2,1,2,2,1941,80,6,3,1,1,1,1,6,1,1,3,2,1,4,6,,,2,4,5,2,0,51001,10,10,4,2,2,1,4,4,4,2,1,,1,3,2,4,,2,1,4,2,4,,2,3,2,3,,4,4,3,3,,2,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2021,51,ARM,512021,1.0274463,0.8176615,1,1,8,5,10723,3,2,2,2,1971,49,4,2,1,1,1,1,5,1,1,2,2,1,7,7,,,4,4,4,2,3,51001,,8,2,1,2,1,4,2,3,2,1,1,1,2,1,1,1,3,1,3,3,2,,,4,,4,,2,2,2,2,1,,2,2,3,3,,,,,,,,,,,,1,1,1
